,0,1,2,3,4,5,6,7,8,9,10,11
1890,4186,"No-no-no, that’ not Joshua.",Rachel,6,2,428,6,4,14,"00:21:41,925","00:21:43,759",428_6_train
1891,1574,What?,Ross,2,2,160,6,3,14,"0:05:38,922","0:05:39,530",160_6_train
1892,10478,"That was a good one. For a second there, I was like, ""whoa.""",Joey,4,1,1038,17,2,3,"00:01:08,401","00:01:12,071",1038_17_train
1893,262,That she left you?,Chandler,1,2,22,3,1,4,"0:17:43,563","0:17:44,365",22_3_dev
1894,534,And based on the fact that Mr. Geller is intravenous drug user.,Judge,0,0,54,4,6,5,"00:10:45,770","00:10:49,439",54_4_test
1895,348,"It’s not like, I haven’t any opportunities.",Monica,6,2,34,7,6,15,"00:18:25,979","00:18:28,689",34_7_test
1896,20,Well! Well! Well! Joey Tribbiani! So you came back huh? They,Estelle,1,1,2,1,6,4,"00:08:53,241","00:09:01,206",2_1_dev
1897,857,"Honey, we've been trying to have a baby for over a year.",Monica,0,0,79,8,9,21,"00:06:03,571","00:06:05,655",79_8_dev
1898,4100,Yeah.,Cliff,0,0,418,20,8,23,"0:18:38,147","0:18:39,566",418_20_train
1899,3163,Oh.,Monica,4,1,315,8,4,9,"00:02:12,000","00:02:13,006",315_8_train
1900,2585,I'm like those women that you see with shiny guys named Chad.,Monica,5,2,255,13,1,22,"00:13:16,837","00:13:22,091",255_13_train
1901,6406,"Ok, That's it, Ben.",Ross,0,0,639,6,1,23,"00:16:38,747","00:16:42,583",639_6_train
1902,585,"Oh, Chandler, look. You and Monica are meant to have children.    I am sure it's gonna be just fine.",Janice,0,0,60,1,9,21,"00:18:17,096","00:18:22,642",60_1_test
1903,1537,"Uh, let’s rip!",Rachel,2,2,156,7,8,2,"0:14:27,992","0:14:28,743",156_7_train
1904,503,Hello.,Joey,0,0,47,12,2,6,"00:06:37,814","00:06:39,314",47_12_train
1905,6840,I see. Have you considered therapy?,Russell,0,0,673,11,6,2,"00:15:52,201","00:15:56,412",673_11_train
1906,2957,Thanks.,Carol,0,0,296,12,1,2,"00:15:15,706","00:15:17,165",296_12_train
1907,937,I can’t believe this! How long as this been going on?,Phoebe,1,2,88,0,8,14,"00:01:10,560","00:01:12,960",88_0_dev
1908,2426,Two.,Chandler,0,0,244,11,3,6,"0:03:04,978","0:03:05,480",244_11_test
1909,983,"Technically we could have sex again. What do you think, bossy and domineering?!",Chandler,0,0,99,6,7,19,"00:05:38,379","00:05:46,136",99_6_train
1910,5144,"Please, don’t play the music. Just uh one more.",Phoebe,4,1,522,6,7,18,"00:21:41,008","00:21:43,342",522_6_train
1911,513,Ah!  Oh.,Ross,1,2,47,9,3,17,"00:12:39,300","00:12:42,242",47_9_dev
1912,4439,"No, I have just to have two more points to beat him!",Monica,4,1,451,2,9,23,"0:43:56,925","0:43:58,886",451_2_train
1913,3149,"Oh no! No God, definitely not jealous!",Phoebe,0,0,314,7,6,25,"00:02:52,172","00:02:56,008",314_7_train
1914,1071,"Besides y’know, nothing goes with Bing.",Monica,0,0,103,3,8,24,"0:13:55,072","0:13:57,909",103_3_dev
1915,72,"I love the specifics, the specifics were the best part!",Chandler,4,1,6,6,8,22,"00:12:38,954","00:12:43,000",6_6_train
1916,4501,"I'm twelve, I'm not stupid.",Bobby,2,2,457,13,1,20,"0:07:42,211","0:07:44,949",457_13_train
1917,604,Come here!,Joey,4,1,54,22,8,10,"0:21:03,179","0:21:04,950",54_22_train
1918,5683,Don’t you talk to my husband like that you stupid bastard!,Evil Bitch,6,2,572,20,8,23,"00:10:18,439","00:10:21,859",572_20_train
1919,3743,I can’t believe we’re here.,Monica,4,1,374,0,8,3,"0:15:21,629","0:15:23,173",374_0_train
1920,1289,"Oh hey, show them the picture of your uterus.",Ross,0,0,131,5,8,3,"0:21:29,968","0:21:32,932",131_5_test
1921,8682,I have a bone to pick with you.,Ross,6,2,867,1,7,16,"00:06:03,654","00:06:06,239",867_1_train
1922,9385,"Look, Rachel, if you go, you’re just gonna mess with his head and ruin his wedding!",Phoebe,6,2,936,16,4,23,"00:21:00,467","00:21:04,720",936_16_train
1923,1430,"Uh, are you crazy? Are you insane? If you live with Phoebe, you two are gonna be y'know, live-living together!",Chandler,1,1,145,9,5,21,"00:06:20,421","00:06:28,136",145_9_test
1924,749,"Oh, I found him. He was Paolo's cat.",Rachel,0,0,76,15,1,7,"00:16:16,558","00:16:18,977",76_15_test
1925,2482,"I know Mona, just hear me out.",Rachel,0,0,246,2,8,8,"00:17:27,588","00:17:29,547",246_2_train
1926,9754,Here you go.,Gunther,0,0,969,4,6,23,"00:09:16,347","00:09:17,556",969_4_train
1927,2393,How can I answer that when I’m pretending I don’t know you?,Chandler,0,0,236,7,4,23,"00:09:33,656","00:09:36,700",236_7_train
1928,8858,No-no!,Ross,1,1,887,8,6,17,"0:19:46,651","0:19:47,821",887_8_train
1929,7919,Because... I'm Monica Geller. It was my credit card you were using.,Monica,0,0,797,4,1,21,"00:17:51,862","00:17:59,702",797_4_train
1930,3630,"Okay, Elizabeth Hurely....",Ross,4,1,361,6,3,5,"00:08:32,303","00:08:34,930",361_6_train
1931,1805,"Well, you should be, this is all your fault! You meddled in our relationship!!",Rachel,6,2,182,3,5,10,"00:07:04,757","00:07:11,596",182_3_train
1932,4372,Okay.,All,0,0,446,9,3,19,"0:10:18,701","0:10:20,473",446_9_train
1933,3944,"Nah, Monica’s watching some cooking show. Come on, I don’t want to miss when they were skinny.",Chandler,0,0,403,0,6,19,"00:02:22,892","00:02:26,311",403_0_train
1934,1775,"When you’re done over there, we kinda have a situation over here too.",Chandler,2,2,178,6,6,5,"00:05:55,855","00:05:59,399",178_6_test
1935,738,It—y’know what?,Rachel,0,0,69,12,7,8,"0:20:11,168","0:20:11,920",69_12_dev
1936,9247,You do attract some stinkers.,Joey,3,2,924,6,8,23,"00:16:31,562","00:16:34,815",924_6_train
1937,2997,"The Celtics? Ha. They couldn't hit a boat if...wait. They suck, alright?",Joey,5,2,300,8,1,23,"0:03:59,041","0:04:07,581",300_8_train
1938,1720,I-I am going to,Monica,0,0,173,17,6,17,"00:13:03,407","00:13:07,577",173_17_test
1939,3224,Why would you do that?,Monica,4,1,320,5,6,16,"00:20:11,919","00:20:15,504",320_5_train
1940,3309,I'm sorry.,Phoebe,0,0,331,2,5,2,"00:07:58,561","00:07:59,561",331_2_train
1941,1214,"No-no, this is my collection of fossil samples.",Ross,0,0,124,2,5,6,"00:10:18,993","00:10:21,911",124_2_train
1942,7062,What?!,Ross,1,1,698,6,3,25,"00:17:07,609","00:17:08,735",698_6_train
1943,7115,Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!,Chandler,6,2,704,2,1,14,"00:04:31,854","00:04:37,109",704_2_train
1944,2986,Umm?,Chandler,0,0,299,1,3,5,"0:21:47,189","0:21:47,735",299_1_train
1945,752,You betcha!,Phoebe,4,1,76,18,1,7,"00:16:35,536","00:16:36,786",76_18_test
1946,9929,"Are they end to end, or tall like pancakes?",Chandler,0,0,990,4,1,13,"00:13:27,890","00:13:31,184",990_4_train
1947,2247,"Ohh, I mean it’s just so realistic!",Rachel,4,1,229,0,6,16,"00:02:31,818","00:02:34,444",229_0_test
1948,2349,"Uh, uh.",Chandler,0,0,232,8,1,23,"0:05:38,129","0:05:38,761",232_8_train
1949,708,"Well, you-you coulda just turned the cushion over.",Monica,0,0,66,3,3,6,"00:14:36,166","00:14:38,459",66_3_train
1950,9463,"Oh, maybe these’ll taste a little like your grandmother’s.",Monica,6,2,943,1,7,3,"00:13:30,434","00:13:32,477",943_1_train
1951,5031,This is a hospital.,Nurse,0,0,509,8,8,23,"00:01:43,758","00:01:45,760",509_8_train
1952,1725,"Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",Rachel,1,2,175,4,1,9,"00:08:09,405","00:08:12,032",175_4_train
1953,344,"Oh, yeah, you have to tell her.",Chandler,0,0,32,15,1,12,"00:11:43,244","00:11:45,120",32_15_train
1954,5811,"But if—no look, okay. These jerks might not care about you, but the universe does! And that says a lot!",Phoebe,3,2,589,5,7,13,"00:19:13,819","00:19:21,200",589_5_train
1955,9817,Are you jealous?,Ross,1,1,977,2,3,12,"00:21:02,135","00:21:03,177",977_2_train
1956,9891,For him.,Phoebe,0,0,986,5,5,14,"0:03:20,994","0:03:22,008",986_5_train
1957,866,I’m not gonna marry Chandler!,Rachel,6,2,84,2,4,20,"00:21:03,929","00:21:05,888",84_2_train
1958,10079,But then I'd have to go all the way around the dry cleaner place.,Gunther,0,0,1005,12,5,7,"00:15:27,885","00:15:30,178",1005_12_train
1959,2646,"Just do it really fast, and then the wound is exposed.",Phoebe,0,0,262,2,1,5,"00:15:22,922","00:15:26,925",262_2_train
1960,479,I don’t know. Ooh! Ooh! Look it!  Ah-ha!,Phoebe,1,1,46,3,4,19,"00:12:56,942","00:13:04,073",46_3_train
1961,1409,"It’s just y'know, been a couple of hours, and she hasn’t called. Not that I even care, y'know.",Phoebe,3,2,146,1,3,14,"00:11:38,948","00:11:46,538",146_1_train
1962,50,"Ah y'know, this building is on my paper route so I...",Ross,0,0,4,3,3,11,"00:20:26,433","00:20:29,185",4_3_train
1963,791,Yeah.,Phoebe,0,0,74,3,3,23,"0:07:16,656","0:07:18,077",74_3_train
1964,3014,Did you see how he was sweating when he walked out of there?,Rachel,1,2,301,9,1,20,"00:19:54,443","00:19:59,697",301_9_train
1965,2198,"Y’know, hey I understand.",Joey,0,0,218,7,4,11,"0:12:42,511","0:12:43,683",218_7_train
1966,9420,"Why?! You two are so meant to be together, everybody thinks  so.",Phoebe,1,1,939,12,9,1,"00:06:31,391","00:06:35,018",939_12_train
1967,7113,"Ok, I'm makin' a break for it, I'm goin' out the window.",Chandler,0,0,704,0,1,14,"00:04:24,222","00:04:26,765",704_0_train
1968,8200,"Phoebe, what are you doing?",Rachel,1,2,823,3,3,3,"00:16:07,299","00:16:08,716",823_3_train
1969,6916,Oh that’s right. It’s your first day! So are you psyched to fight fake crime with your robot sidekick?,Chandler,4,1,679,9,6,21,"00:00:38,455","00:00:43,584",679_9_train
1970,2768,"Hey, come on now!",Rachel,6,2,276,2,7,11,"0:20:43,867","0:20:45,895",276_2_train
1971,2574,"All right, I’ve heard enough. I’ve made my decision.",Monica,0,0,259,8,6,12,"00:17:01,687","00:17:03,730",259_8_test
1972,7124,"I mean, last year, I spread a little joy but not really enough.",Phoebe,4,1,705,6,5,10,"00:02:46,291","00:02:48,834",705_6_train
1973,5191,"So, whaddya think George is like?",Rachel,0,0,525,5,1,4,"00:16:55,931","00:16:59,267",525_5_train
1974,4321,"All right, I see what you guys are saying. I'll uh, I'll go downstairs and fill out an application.",Ross,0,0,442,3,5,7,"00:14:18,274","00:14:24,028",442_3_train
1975,438,"No, Phoebe, I’ll tell you what, if you get ready now I’ll let you play it at the wedding.",Monica,0,0,45,2,7,1,"00:10:20,494","00:10:22,704",45_2_test
1976,214,Exactly! Unisex!,Rachel,0,0,20,4,5,13,"00:05:16,107","00:05:18,150",20_4_test
1977,1165,"Rachel, it’s going to happen. Chandler is gonna move in here.",Monica,0,0,113,0,6,2,"00:18:52,923","00:18:59,303",113_0_dev
1978,1923,"Yes, I made it!",Ross,4,1,193,0,8,12,"0:17:21,248","0:17:22,250",193_0_test
1979,7731,"Since you have such a great sense of what I need, uh ooh, here’s-here’s 60 bucks, why don’t you take Phoebe down to that Colonial flea market of yours and get me some stuff.",Ross,0,0,777,8,6,11,"00:15:45,319","00:15:57,413",777_8_train
1980,8602,Really?,Chandler,1,1,858,10,4,13,"00:04:49,956","00:04:50,998",858_10_train
1981,4306,"Hey, Rachel, isn't that stuff almost pure...",Monica,0,0,440,13,1,14,"00:13:45,157","00:13:46,658",440_13_train
1982,4879,We’re gonna find love!,Rachel,4,1,499,0,6,25,"0:04:40,446","0:04:42,168",499_0_train
1983,9914,Mrs. Braverman must be out.,Chandler,0,0,989,1,7,11,"00:08:18,789","00:08:21,082",989_1_train
1984,861,How ya doin’?,Joey,0,0,83,1,4,14,"00:15:50,199","00:15:51,616",83_1_train
1985,6757,"Thanks, see you at the party.",Danny,0,0,666,14,5,7,"00:11:48,040","00:11:49,082",666_14_train
1986,9884,Bastard!,Joey,6,2,985,4,6,4,"00:09:38,369","00:09:39,494",985_4_train
1987,4263,Who names their boat Coast Guard anyway?,Joey,5,2,436,3,7,3,"00:06:28,429","00:06:31,056",436_3_train
1988,6227,Uh-huh. Uh-huh.,Joey,0,0,625,3,7,17,"00:11:00,534","00:11:02,035",625_3_train
1989,10182,Your license please.,Policeman,0,0,1014,0,7,22,"00:20:24,640","00:20:26,015",1014_0_train
1990,3987,Ah.,Rachel,0,0,408,0,8,11,"0:01:06,566","0:01:06,828",408_0_train
1991,1239,Here you go honey!,Paul,4,1,126,13,6,22,"00:10:53,819","00:10:55,487",126_13_test
1992,4253,Why would you serve food on such a sharp stick?,Mr. Geller,1,2,435,4,8,18,"0:05:20,017","0:05:23,635",435_4_train
1993,208,Have you seen Chandler?!,Monica,0,0,18,2,6,22,"0:16:18,519","0:16:19,401",18_2_dev
1994,80,"This is a serious, legitimate movie.",Joey,0,0,8,3,7,19,"0:03:24,621","0:03:27,226",8_3_dev
1995,8768,Half a tank? We still got a lot of high-speed chasing to do!,Chandler,1,1,875,3,5,5,"00:07:44,672","00:07:48,383",875_3_train
1996,8015,Keep talking.,Monica,0,0,808,5,7,1,"00:15:19,919","00:15:21,002",808_5_train
1997,490,Y'know what if we went away for a whole weekend?,Chandler,0,0,49,10,5,5,"0:00:51,686","0:00:54,719",49_10_test
1998,772,No.,Chandler,0,0,72,6,4,15,"00:14:54,768","00:14:56,436",72_6_train
1999,10107,It’s too late!,Rachel,6,2,1007,11,3,10,"0:19:13,361","0:19:15,614",1007_11_train
2000,5210,I’m not on the list!,Isabella,1,2,526,14,3,5,"00:20:55,837","00:20:57,171",526_14_train
2001,8074,"Ohh, you're about to get a little luckier.",Monica,4,1,812,9,5,19,"00:21:42,926","00:21:45,594",812_9_train
2002,192,Yeah?,Ross,0,0,18,2,5,21,"0:05:11,603","0:05:12,542",18_2_train
2003,29,"Yeah, we were…we were just looking around.",Guy,0,0,4,1,7,7,"00:14:36,208","00:14:38,001",4_1_dev
2004,638,Hey!,Phoebe,4,1,61,1,3,21,"0:12:47,225","0:12:48,632",61_1_dev
2005,3186,"Phoebe he’s right, that is the rule.",Ross,0,0,317,11,7,11,"00:04:10,500","00:04:12,292",317_11_train
2006,6891,Hey-hey!,Joey,4,1,678,4,3,5,"0:04:20,677","0:04:21,387",678_4_train
2007,4939,I think so too.,Monica,0,0,503,15,5,24,"00:12:50,603","00:12:52,187",503_15_train
2008,7655,"Okay,",Monica,0,0,770,6,5,5,"00:08:34,555","00:08:36,431",770_6_train
2009,1126,"Oh-ho-kay, I’m talking to the king.",Joey,0,0,115,5,3,7,"00:21:43,844","00:21:45,928",115_5_train
2010,5347,"Oh, you like it? You wanna know where I got it?",Ross,4,1,538,6,6,11,"00:09:01,582","00:09:08,213",538_6_train
2011,1008,"Wait a minute, hold it.  Johnson! Will you come in here a moment?",Dr. Rhodes,0,0,102,0,3,23,"00:06:01,152","00:06:08,116",102_0_train
2012,2476,"Well okay, let this be a lesson to all of you, all right.",Phoebe,0,0,250,6,3,14,"00:03:29,667","00:03:31,877",250_6_test
2013,8891,"Hello, is Ross there?",Russell,0,0,890,1,6,4,"0:19:17,490","0:19:18,790",890_1_train
2014,3714,Sperm or regular?,Joey,0,0,371,4,3,3,"0:19:39,178","0:19:41,055",371_4_train
2015,353,I can’t believe it!,Phoebe,1,1,35,0,7,9,"0:21:24,783","0:21:26,494",35_0_train
2016,6788,I'm- I'm Monana!,Monica,4,1,670,11,1,21,"00:16:52,845","00:16:54,512",670_11_train
2017,7371,"I-I, I have to tell you something.",Ross,2,2,736,8,4,17,"00:09:38,536","00:09:41,955",736_8_train
2018,452,With them I’m one hot chicky.,Leslie,4,1,46,5,3,14,"00:12:36,213","00:12:38,840",46_5_test
2019,4836,"I don’t know, I’ve never had to use the other one.",Monica,0,0,493,5,6,23,"00:10:01,809","00:10:04,811",493_5_train
2020,1824,Oo God!,Phoebe,3,2,184,3,8,14,"00:14:41,160","00:14:43,520",184_3_test
2021,1773,"Oh right, Coach Ruben.",Chandler,0,0,178,4,6,5,"0:05:46,857","0:05:48,994",178_4_test
2022,5395,Oh my.,Joey,1,1,542,8,3,21,"0:00:23,321","0:00:23,763",542_8_train
2023,8529,I’ll remember that.,Kristen,0,0,851,14,7,17,"00:06:03,363","00:06:04,821",851_14_train
2024,7818,"Aww, like I could hurt you. Are you making fun of my size? Don't make fun of me because of my size!",Katie,1,1,789,9,5,15,"00:09:22,353","00:09:28,084",789_9_train
2025,4748,"All right, all right, you're right",Rachel,3,2,481,13,9,20,"00:02:28,469","00:02:31,931",481_13_train
2026,1863,Oh...  Oh my God. He remembered.,Rachel,1,1,185,2,1,24,"00:08:34,805","00:08:38,892",185_2_train
2027,366,I’ll do it without you!,Phoebe,6,2,30,14,6,20,"0:00:48,219","0:00:50,279",30_14_dev
2028,135,"Actually it's, it's quite, y'know, typical behaviour when you have this kind of dysfunctional group dynamic.",Roger,0,0,13,4,1,13,"00:20:00,115","00:20:06,662",13_4_test
2029,4781,"Can I use your phone?  Yeah, the number for a Sidney Marks, please.",Joey,0,0,483,10,1,20,"00:17:03,814","00:17:11,904",483_10_train
2030,4692,"Okay, we’ll be right in.  So ah, did your boss try to slap you again today?",Ross,0,0,477,14,3,24,"00:14:56,979","00:15:02,317",477_14_train
2031,132,Nothing!,Joey,0,0,12,5,6,4,"00:10:07,023","00:10:08,023",12_5_train
2032,4217,"Well, we thought we would all go to a picnic , in Central Park!",Monica,4,1,431,7,5,2,"00:14:41,547","00:14:48,887",431_7_train
2033,2992,"Oh, boy, do they suck.",Lydia,6,2,300,3,1,23,"0:03:44,474","0:03:46,566",300_3_train
2034,7458,"Okay, goodbye...",Shelley,5,2,744,11,1,8,"00:00:47,922","00:00:49,048",744_11_train
2035,4775,What?!,Chandler,1,2,483,4,1,20,"00:16:38,956","00:16:40,456",483_4_train
2036,2723,You told me.,Phoebe,1,1,273,7,6,23,"00:00:18,685","00:00:19,768",273_7_train
2037,1324,I know.,Ross,0,0,133,9,4,1,"00:01:15,700","00:01:17,326",133_9_test
2038,5448,"Ooh, and it's so nice having this little sink here...",Rachel,4,1,547,2,1,20,"00:05:00,800","00:05:04,678",547_2_train
2039,2283,"So they ah, they all took off, it was pretty hard watching them go, y'know?",Ross,3,2,225,9,3,17,"00:22:20,839","00:22:26,635",225_9_train
2040,4451,"Yeah well that’s because uh…I stayed in my room. Yeah, you don’t want to look in my hamper.",Joey,0,0,452,4,8,12,"00:16:08,217","00:16:17,475",452_4_train
2041,4875,Don’t laugh at him!,Monica,6,2,498,7,7,5,"0:07:37,886","0:07:38,676",498_7_train
2042,5444,"Okay. And, my, dead, mother, says, you, are, it. I'm with Rachel.",Phoebe,0,0,546,17,1,21,"00:06:36,646","00:06:41,608",546_17_train
2043,6369,All I really needed was a plan.,Rachel,0,0,636,3,7,14,"00:12:20,573","00:12:22,824",636_3_train
2044,7145,A Canadian coin?,Phoebe,0,0,707,7,5,10,"0:16:43,103","0:16:43,979",707_7_train
2045,2472,"Wow, I’m never gonna have that feeling again, am I?",Monica,3,2,245,9,7,18,"00:07:21,399","00:07:31,283",245_9_train
2046,972,"Yeah, I said what was okay when I thought she was some weird bald chick. I mean, y'know, that girl has hair got",Rachel,6,2,102,6,3,24,"00:09:13,261","00:09:20,475",102_6_test
2047,3979,"Aw, dammit!",Phoebe,1,2,407,3,5,4,"00:14:00,422","00:14:02,340",407_3_train
2048,3128,What?!,Ross,3,2,312,13,3,25,"00:17:07,609","00:17:08,735",312_13_train
2049,2009,"Y’know what? He didn’t want to talk to us about being angry, well maybe we don’t talk to him",Ross,6,2,200,6,6,23,"00:14:06,762","00:14:12,392",200_6_train
2050,4633,"Well, we called everyone in your phone book and a bunch of people came, but it took us so long to get you here that they-they had to leave.",Phoebe,0,0,474,6,7,19,"00:19:21,034","00:19:27,915",474_6_train
2051,1998,I don’t get it!,Joey,1,2,200,0,4,22,"0:16:49,967","0:16:52,261",200_0_test
2052,2061,"I take the uh dead flowers out of the vase... Oh, and, um, sometimes Artelle lets me put the little chocolate blobbies on the cookies.",Rachel,3,2,204,13,1,4,"00:08:09,822","00:08:22,083",204_13_train
2053,1470,"Okay, look, how is this gonna affect you?",Ross,0,0,151,7,6,1,"00:12:59,153","00:13:03,573",151_7_train
2054,1275,"Hey, tell ya what.",Joey,0,0,129,8,3,22,"0:10:42,767","0:10:43,768",129_8_train
2055,6236,Look we’re gonna have to set a spending limit on the date.,Joey,0,0,625,12,7,17,"0:11:39,634","0:11:41,593",625_12_train
2056,7562,He touched my fanny.,Girl,6,2,758,3,3,5,"0:14:47,803","0:14:49,347",758_3_train
2057,3273,You said I was boring--Ohh!,Phoebe,6,2,327,0,5,22,"00:18:18,555","00:18:21,265",327_0_train
2058,616,"All right, so, what are we supposed to call you?",Phoebe,0,0,65,1,4,18,"00:17:21,040","00:17:23,249",65_1_test
2059,6987,"Okay, thank you.",Rachel,0,0,687,2,7,9,"0:03:41,638","0:03:42,310",687_2_train
2060,8421,His new girlfriend!,Rachel,1,2,842,12,7,15,"00:06:52,412","00:06:54,579",842_12_train
2061,3763,"Oh God, I'm sorry!",Rachel,4,1,375,3,5,17,"0:17:58,369","0:17:59,053",375_3_train
2062,611,"Y’know what, I don’t know how comfortable I am going to see how hot the sex is between some guy and your girlfriend.",Ross,5,2,58,1,4,13,"00:05:03,720","00:05:09,558",58_1_dev
2063,6072,"Okay, Pheebs: Right hand blue. Good.",Ross,0,0,611,3,1,4,"00:21:48,056","00:21:51,142",611_3_train
2064,4759,Fine!  But please God.. tell me how to stop them from going off!,Phoebe,6,2,482,9,7,12,"00:18:43,122","00:18:47,208",482_9_train
2065,6634,"No, interestingly enough her leaf blower picked up.",Chandler,0,0,658,14,1,20,"00:02:30,400","00:02:32,776",658_14_train
2066,2335,"Don’t yell at me okay, this is the most I’ve seen you all week.",Ross,3,2,231,10,3,15,"00:10:42,183","00:10:45,644",231_10_train
2067,7565,Are you being British?!,Janice,1,1,759,0,3,4,"00:16:41,917","00:16:44,419",759_0_train
2068,1663,Hell yeah! I’ll marry you!,Phoebe,4,1,169,1,8,2,"00:11:50,000","00:11:51,418",169_1_test
2069,4631,You al-you already had it?,Monica,1,2,474,5,7,19,"00:19:19,366","00:19:20,867",474_5_train
2070,390,"You’re about 80 percent effaced, so you’re on your way.",Dr. Long,0,0,32,6,8,22,"0:11:23,712","0:11:26,524",32_6_dev
2071,1474,"Ohh, okay, I’m sorry.",Rachel,3,2,151,11,6,1,"0:13:19,131","0:13:21,509",151_11_train
2072,2268,"Joey.  Hey Jake, do you like the Knicks?",Joey,0,0,224,2,7,22,"00:05:39,589","00:05:44,551",224_2_train
2073,9375,"I—Rachel, you can’t go! Ross loves Emily!",Phoebe,2,2,936,6,4,23,"00:20:35,692","00:20:37,735",936_6_train
2074,2159,Was it not pain-free?,Phoebe,1,2,212,4,3,16,"00:07:41,544","00:07:43,044",212_4_train
2075,8557,"Because! Because, it-it-it’s… It’d be like you having this guitar  and-and never playing it. Okay, this guitar",Ross,6,2,853,11,7,9,"00:15:17,875","00:15:30,553",853_11_train
2076,5688,Chuck Woolery?,Phoebe,0,0,573,4,6,17,"00:15:45,486","00:15:47,195",573_4_train
2077,2406,You're definitely scaring here.,Chandler,0,0,242,5,1,7,"00:04:13,670","00:04:15,796",242_5_test
2078,7152,I thought I told you to get outta here!,Phoebe,6,2,707,14,5,10,"0:16:59,995","0:17:03,155",707_14_train
2079,697,Guys thank you very much but neither of you is marrying us.,Chandler,0,0,64,10,7,16,"00:02:52,797","00:02:56,133",64_10_train
2080,6885,Oh yeah! Amy just burned Jo’s manuscript. I don’t see how he could ever forgive her.,Joey,4,1,677,2,3,13,"00:09:29,777","00:09:35,657",677_2_train
2081,9128,"Yeah, this was a stupid idea.",Joey,5,2,911,5,8,21,"00:21:45,305","00:21:48,182",911_5_train
2082,10395,Can I do it to you?,Ben,0,0,1029,13,7,16,"00:04:39,779","00:04:41,697",1029_13_train
2083,1913,You said the baby.,Monica,0,0,192,3,6,21,"0:08:00,813","0:08:01,773",192_3_test
2084,2505,"It’s between us and the sea, Ross!",Joey,0,0,252,18,4,1,"00:12:41,886","00:12:44,888",252_18_test
2085,4364,And you’re our age. You’re our age.,Chandler,1,1,446,1,3,19,"00:09:48,421","00:09:50,755",446_1_train
2086,8644,"Not just restaurants, from our house.",Mr. Geller,0,0,861,18,1,8,"00:04:57,755","00:05:00,799",861_18_train
2087,8641,"Oh, you know what I loved?",Ross,4,1,861,15,1,8,"00:04:50,248","00:04:52,040",861_15_train
2088,9741,"Okay, what do you guys think?",Chandler,0,0,968,0,7,21,"00:21:22,906","00:21:24,782",968_0_train
2089,9081,Shh! Get me out of here.,Phoebe,2,2,908,0,7,12,"0:02:26,604","0:02:27,939",908_0_train
2090,1533,"I may play the fool at times, but I’m a little more than a pretty blond girl with an ass that won’t quit.",Phoebe,6,2,156,3,8,2,"00:14:01,382","00:14:09,430",156_3_train
2091,155,Hey Bobby.,Chandler,0,0,14,1,8,5,"0:16:08,267","0:16:09,490",14_1_dev
2092,1599,"What, you didn’t get it? The doctor is a monkey.",Ross,0,0,164,5,6,12,"00:05:15,815","00:05:21,528",164_5_test
2093,75,Hi Ross!,Mrs. Green,4,1,7,9,8,20,"0:15:28,999","0:15:29,508",7_9_dev
2094,5429,Which one do you think she is?,Rachel,0,0,546,2,1,21,"00:05:16,232","00:05:18,108",546_2_train
2095,6266,"Yeah, that’s what I drive. I make four bucks an hour, I saved up for 350 years!",Gunther,5,2,628,4,6,5,"00:01:47,982","00:01:55,614",628_4_train
2096,2397,Really?!,Woman,1,1,241,12,7,22,"0:21:31,333","0:21:31,591",241_12_test
2097,2511,"Oh, by the way, that is her full name.",Chandler,0,0,253,5,4,10,"00:05:51,976","00:05:54,311",253_5_test
2098,7468,How could you not give me the message?,Joey,6,2,745,9,3,4,"0:02:19,931","0:02:21,995",745_9_train
2099,5077,This will be your phone.,Stage Director,0,0,514,1,5,4,"00:07:24,777","00:07:26,403",514_1_train
2100,2340,"""You are ideally suited for a career in data processing for a large multinational corporation.""",Chandler,6,2,237,6,1,15,"00:07:40,918","00:07:45,714",237_6_test
2101,2459,It’s pretty clear.,Monica,0,0,242,3,7,6,"00:14:11,308","00:14:13,351",242_3_train
2102,7744,"Oh, a 16-hour sit-in for Greenpeace.",Rick,0,0,778,7,4,4,"00:09:49,171","00:09:51,840",778_7_train
2103,6824,"Look, y'know what, either it does or it doesn’t, and if you have to even",Rachel,6,2,672,12,4,1,"00:08:11,324","00:08:14,743",672_12_train
2104,1105,"Okay umm, the week after that?",Monica,4,1,105,8,8,4,"0:21:58,483","0:21:59,568",105_8_dev
2105,1519,Hey it’s Mona! From the wedding.,Mona,4,1,155,2,8,5,"00:20:40,572","00:20:43,074",155_2_train
2106,3762,Oh God I'm sorry!,Rachel,4,1,375,2,5,17,"0:17:57,367","0:17:58,369",375_2_train
2107,10262,"No, to get a table! Places like this are always shakin’ you down. Everybody wants to be paid off.",Monica,6,2,1019,10,7,10,"00:04:43,866","00:04:50,455",1019_10_train
2108,494,Women love guys who love babies.,Joey,0,0,47,3,2,6,"0:06:19,420","0:06:21,402",47_3_train
2109,1958,Why? ‘Cause otherwise you’d go for it?,Monica,0,0,195,9,3,5,"00:19:06,061","00:19:08,271",195_9_train
2110,933,But... ehm...,Ross,0,0,87,1,9,20,"0:08:49,643","0:08:50,985",87_1_dev
