,0,1,2,3,4,5,6,7,8,9,10,11
6303,6658,"Carol, Kristin.",Ross,neutral,neutral,659,17,1,14,"00:15:56,455","00:15:58,915",659_17_train
6304,6659,"Uh, Carol teaches sixth grade.",Ross,neutral,neutral,659,18,1,14,"00:15:59,083","00:16:01,417",659_18_train
6305,6660,"And, Kristin, Kristin......does something that, funnily enough, wasn't even her major!",Ross,joy,positive,659,19,1,14,"00:16:11,387","00:16:22,188",659_19_train
6306,6661,Okay.,Paul,neutral,neutral,660,0,6,23,"00:04:56,629","00:04:58,505",660_0_train
6307,6663,When I was six years old.,Paul,neutral,neutral,660,1,6,23,"0:05:01,301","0:05:02,433",660_1_train
6308,6664,Hm-mm,Rachel,neutral,neutral,660,2,6,23,"0:05:02,433","0:05:03,137",660_2_train
6309,6665,I wanted a big wheel.,Paul,neutral,neutral,660,3,6,23,"00:05:03,261","00:05:05,220",660_3_train
6310,6666,And instead my parents got me this little plastic chicken that you hop around on.,Paul,anger,negative,660,4,6,23,"00:05:05,471","00:05:12,311",660_4_train
6311,6667,"It was embarrassing, kids made fun of me.",Paul,sadness,negative,660,5,6,23,"00:05:12,979","00:05:15,105",660_5_train
6312,6668,That was a pretty tough year.,Paul,sadness,negative,660,6,6,23,"00:05:15,273","00:05:17,107",660_6_train
6313,6669,That’s-that’s great!,Rachel,joy,positive,660,7,6,23,"0:05:18,484","0:05:19,569",660_7_train
6314,6670,See?,Rachel,neutral,neutral,660,8,6,23,"0:05:19,569","0:05:20,877",660_8_train
6315,6671,I already feel like I know you a little better!,Rachel,joy,positive,660,9,6,23,"0:05:20,987","0:05:23,129",660_9_train
6316,6672,Thank you.,Rachel,joy,positive,660,10,6,23,"0:05:23,129","0:05:24,209",660_10_train
6317,6673,"Okay, come on.",Rachel,neutral,neutral,660,11,6,23,"0:05:24,324","0:05:25,075",660_11_train
6318,6674,Now we can go eat.,Rachel,neutral,neutral,660,12,6,23,"0:05:25,075","0:05:25,667",660_12_train
6319,6675,Let’s go.,Rachel,neutral,neutral,660,13,6,23,"0:05:25,667","0:05:27,423",660_13_train
6320,6676,It was horrible. They called me chicken boy.,Paul,sadness,negative,660,14,6,23,"00:05:30,163","00:05:36,752",660_14_train
6321,6677,Oh!,Rachel,surprise,positive,660,15,6,23,"00:07:12,473","00:07:14,182",660_15_train
6322,6678,"Will you pick one, just pick one! Here, how about that one?",Joey,anger,negative,661,0,1,12,"00:11:59,301","00:12:02,929",661_0_train
6323,6679,That's patio furniture!,Chandler,surprise,negative,661,1,1,12,"00:12:03,681","00:12:05,682",661_1_train
6324,6680,"So what, like people are gonna come in and think, ""Uh-oh, I'm outside again?"" Of course!",Joey,neutral,neutral,661,2,1,12,"00:12:06,142","00:12:14,232",661_2_train
6325,6681,What about the birds?,Chandler,neutral,neutral,661,3,1,12,"00:12:12,523","00:12:14,232",661_3_train
6326,6682,"I don't know, birds just don't say, ""Hello, sit here, eat something.""",Joey,neutral,neutral,661,4,1,12,"00:12:15,651","00:12:20,196",661_4_train
6327,6683,You pick one.,Chandler,neutral,neutral,661,5,1,12,"00:12:21,282","00:12:22,782",661_5_train
6328,6684,"All right, how about the ladybugs?",Joey,neutral,neutral,661,6,1,12,"00:12:22,950","00:12:24,325",661_6_train
6329,6685,"Oh, so, forget about the birds, but big red insects suggest fine dining!",Chandler,anger,negative,661,7,1,12,"00:12:24,493","00:12:28,705",661_7_train
6330,6686,"Fine, you want to get the birds, get the birds!",Joey,anger,negative,661,8,1,12,"00:12:29,290","00:12:31,207",661_8_train
6331,6687,"Not like that, I won't!  Kip would have liked the birds!",Chandler,sadness,negative,661,9,1,12,"00:12:31,375","00:12:50,518",661_9_train
6332,6688,Bijan for men?,Joey,neutral,neutral,662,0,2,2,"00:04:25,306","00:04:31,228",662_0_train
6333,6689,Bijan for men?,Joey,neutral,neutral,662,1,2,2,"00:06:50,118","00:06:53,620",662_1_train
6334,6690,"Bijan for...   Hey, Annabelle, Uh, listen, I was wondering if maybe after work you and I could go maybe grab a cup of coffee.",Joey,neutral,neutral,662,2,2,2,"00:06:53,788","00:07:02,671",662_2_train
6335,6691,"Oh, actually I sorta have plans.",Annabelle,neutral,neutral,662,3,2,2,"00:07:02,839","00:07:05,257",662_3_train
6336,6692,"Ready, Annabelle?",Hombre Man,neutral,neutral,662,4,2,2,"00:07:10,741","00:07:12,097",662_4_train
6337,6693,You bet.  Maybe some other time?,Annabelle,neutral,neutral,662,5,2,2,"00:07:13,391","00:07:19,187",662_5_train
6338,6694,"Hey, it's not the first time I lost a girl to a cowboy spraying cologne.  Bijan for men?  Bijan for men?!",Joey,sadness,negative,662,6,2,2,"00:07:28,573","00:07:34,411",662_6_train
6339,6695,That was amazing!,Chandler,joy,positive,663,0,5,17,"00:14:09,557","00:14:11,474",663_0_train
6340,6696,Phoebe and Gary are,Monica,neutral,neutral,663,1,5,17,"00:14:11,642","00:14:15,520",663_1_train
6341,6697,That was amazing.,Chandler,joy,positive,663,2,5,17,"00:14:16,438","00:14:18,314",663_2_train
6342,6698,We are the hottest! Huh?,Monica,joy,positive,663,3,5,17,"00:14:19,275","00:14:21,526",663_3_train
6343,6699,"No, you're the best.",Chandler,neutral,neutral,663,4,5,17,"0:14:24,530","0:14:25,323",663_4_train
6344,6700,"No, you're the best.",Monica,neutral,neutral,663,5,5,17,"0:14:25,323","0:14:26,908",663_5_train
6345,6701,"No, you're the best.",Chandler,neutral,neutral,663,6,5,17,"0:14:26,908","0:14:27,140",663_6_train
6346,6702,I,Monica,neutral,neutral,663,7,5,17,"00:14:31,620","00:14:33,663",663_7_train
6347,6703,Hey guys!  What 'cha been doin'?,Joey,neutral,neutral,663,8,5,17,"00:14:36,125","00:14:39,210",663_8_train
6348,6704,Hey Joey! Isn't that the girl that waved at you the other day?,Monica,neutral,neutral,663,9,5,17,"00:14:44,508","00:14:47,760",663_9_train
6349,6706,So what are you gonna do?,Joey,neutral,neutral,664,0,3,15,"00:16:41,250","00:16:42,834",664_0_train
6350,6707,"What can I do? One person wants to break-up, you break-up.",Ross,sadness,negative,664,1,3,15,"00:16:41,250","00:16:45,336",664_1_train
6351,6708,"Hey, no way! Come on, this is you guys, call her and work it out.",Chandler,sadness,negative,664,2,3,15,"00:16:45,504","00:16:49,247",664_2_train
6352,6709,"Oh come on, we just had this huge fight, all right, don’t I have to wait a while?",Ross,sadness,negative,664,3,3,15,"00:16:49,425","00:16:52,635",664_3_train
6353,6710,"Hey, this isn’t like swimming after you eat, pick up the phone!!",Chandler,anger,negative,664,4,3,15,"00:16:52,886","00:16:57,223",664_4_train
6354,6711,Y'know that whole swimming thing is a myth.,Chandler,neutral,neutral,664,5,3,15,"00:17:01,770","00:17:03,980",664_5_train
6355,6712,"Yeah, tell that to my Uncle Lenny.",Joey,neutral,neutral,664,6,3,15,"00:17:04,148","00:17:06,691",664_6_train
6356,6713,Why? What happened to him?,Chandler,neutral,neutral,664,7,3,15,"00:17:06,859","00:17:08,985",664_7_train
6357,6714,"Nothing, he’s just really believes in that.",Joey,neutral,neutral,664,8,3,15,"00:17:09,153","00:17:12,280",664_8_train
6358,6715,It looks like your uterus is ready for implantation.,Dr. Zane,neutral,neutral,665,0,4,12,"00:05:37,378","00:05:40,422",665_0_train
6359,6716,Oh! I knew it! I knew it! I felt really thick this morning.,Phoebe,joy,positive,665,1,4,12,"00:05:40,590","00:05:43,300",665_1_train
6360,6717,"Well, okay, so what’s now—go get, go get the eggs, put ‘em in there.",Frank,neutral,neutral,665,2,4,12,"00:05:46,054","00:05:48,513",665_2_train
6361,6718,"Okay, it’ll take just a little while to prepare the embryos.",Dr. Zane,neutral,neutral,665,3,4,12,"00:05:48,681","00:05:52,434",665_3_train
6362,6719,"Embryossss? As in, ""More than one?""",Phoebe,surprise,positive,665,4,4,12,"0:05:52,602","0:05:54,688",665_4_train
6363,6720,"Um-hmm, five actually.",Dr. Zane,neutral,neutral,665,5,4,12,"0:05:54,688","0:05:56,298",665_5_train
6364,6721,"Five? Okay, where am I giving birth, a hospital or a big box under the stairs?",Phoebe,neutral,neutral,665,6,4,12,"00:05:56,564","00:06:00,859",665_6_train
6365,6722,We do five because that gives you a 25% chance that at least one will attach.,Dr. Zane,neutral,neutral,665,7,4,12,"00:06:04,781","00:06:12,537",665_7_train
6366,6723,That’s it! 25 percent? That means that’s it’s like 75 percent chance of no baby at all!,Phoebe,surprise,negative,665,8,4,12,"00:06:06,699","00:06:14,748",665_8_train
6367,6724,"Hey, y’know I was thinking, what are the odds like if-if, if you stuff like 200 of them in there?",Frank,neutral,neutral,665,9,4,12,"00:06:14,916","00:06:17,709",665_9_train
6368,6725,"Sweety, now, she’s a woman, not a gumball machine.",Alice,neutral,neutral,665,10,4,12,"00:06:21,047","00:06:22,923",665_10_train
6369,6726,"Okay, well y’know what, don’t worry you guys, ‘cause I’m-I’m gonna do this as many times as it takes to get it right.",Phoebe,neutral,neutral,665,11,4,12,"00:06:26,469","00:06:31,348",665_11_train
6370,6727,"Well, you see, the-the thing is, we-we only got, we kinda have one shot to make it right.",Frank,neutral,neutral,665,12,4,12,"00:06:31,516","00:06:35,727",665_12_train
6371,6728,"Umm, it costs $16,000 each time you do this.",Alice,neutral,neutral,665,13,4,12,"00:06:35,895","00:06:39,314",665_13_train
6372,6729,"So, umm, we’re kinda using all the money we have to do it just this one time.",Alice,neutral,neutral,665,14,4,12,"00:06:40,650","00:06:45,070",665_14_train
6373,6730,"Whoa!! That—okay, that’s a",Phoebe,disgust,negative,665,15,4,12,"00:06:45,488","00:06:51,535",665_15_train
6374,6731,"No, I’m sorry.",Dr. Zane,neutral,neutral,665,16,4,12,"00:06:58,251","00:06:59,668",665_16_train
6375,6732,Wow! You guys really don’t know anything!,Phoebe,surprise,positive,665,17,4,12,"00:06:59,836","00:07:02,587",665_17_train
6376,6733,I know! Why don’t you get drunk! That worked for a lot of girls in my high school.,Frank,anger,negative,665,18,4,12,"00:07:03,923","00:07:08,677",665_18_train
6377,6743,Hey!,Joey,neutral,neutral,666,0,5,7,"0:11:00,451","0:11:01,035",666_0_train
6378,6744,Hey!,Monica,neutral,neutral,666,1,5,7,"0:11:01,035","0:11:01,926",666_1_train
6379,6745,You guys got anything to eat? I just went down to Johnos for some chicken and it was closed!,Joey,surprise,negative,666,2,5,7,"00:11:02,036","00:11:06,122",666_2_train
6380,6746,"Oh, I took Larry there to eat but it was all violated. So we shut it down!",Phoebe,disgust,negative,666,3,5,7,"00:11:06,332","00:11:10,877",666_3_train
6381,6747,"Pheebs, if this guy keeps closing down all of our favorite places, where are we gonna eat?!",Joey,anger,negative,666,4,5,7,"00:11:11,712","00:11:15,840",666_4_train
6382,6748,"I don't know, clean places?",Monica,neutral,neutral,666,5,5,7,"00:11:16,050","00:11:17,759",666_5_train
6383,6749,"Mm, yum!",Joey,neutral,neutral,666,6,5,7,"00:11:17,968","00:11:19,302",666_6_train
6384,6750,It's Danny.,Monica,neutral,neutral,666,7,5,7,"00:11:25,226","00:11:26,267",666_7_train
6385,6751,Don't let him in! I'm supposed to be at a regatta gala.,Rachel,fear,negative,666,8,5,7,"00:11:26,435","00:11:28,770",666_8_train
6386,6752,We'll be right there!  Can't you just say it starts later?,Monica,anger,negative,666,9,5,7,"00:11:29,730","00:11:32,315",666_9_train
6387,6753,What? What kind of a regatta gala starts at night?!,Rachel,surprise,negative,666,10,5,7,"00:11:33,109","00:11:36,111",666_10_train
6388,6754,The fake kind!,Monica,anger,negative,666,11,5,7,"00:11:36,612","00:11:37,904",666_11_train
6389,6755,"Hey, hi, I need a ladle. You got a ladle?",Danny,neutral,neutral,666,12,5,7,"0:11:42,034","0:11:44,579",666_12_train
6390,6756,We have a ladle.,Monica,neutral,neutral,666,13,5,7,"0:11:44,579","0:11:45,793",666_13_train
6391,6757,"Thanks, see you at the party.",Danny,neutral,neutral,666,14,5,7,"00:11:48,040","00:11:49,082",666_14_train
6392,6758,"Okay, great!",Monica,joy,positive,666,15,5,7,"00:11:49,250","00:11:50,291",666_15_train
6393,6759,"Hey, guys, you know what Larry would say? He would say, ""See you ladle.""",Phoebe,neutral,neutral,666,16,5,7,"00:11:51,752","00:12:03,763",666_16_train
6394,6760,You're so efficient. I love you!,Monica,joy,positive,667,0,5,24,"00:17:56,575","00:17:59,035",667_0_train
6395,6761,Let's go!,Chandler,joy,positive,667,1,5,24,"00:17:59,453","00:18:00,703",667_1_train
6396,6762,No-no-no! We need something old!,Monica,sadness,negative,667,2,5,24,"00:18:00,954","00:18:02,455",667_2_train
6397,6763,"Ohh, great, I have condom in my wallet I've had since I was twelve.",Chandler,neutral,neutral,667,3,5,24,"00:18:02,664","00:18:06,501",667_3_train
6398,6764,That'll work!,Monica,joy,positive,667,4,5,24,"00:18:08,420","00:18:10,046",667_4_train
6399,6765,I don't think so.,Chandler,neutral,neutral,667,5,5,24,"00:18:10,255","00:18:11,923",667_5_train
6400,6766,"Okay, now we just need something borrowed!",Monica,joy,positive,667,6,5,24,"00:18:13,467","00:18:15,593",667_6_train
6401,6767,Here just…take this.,Chandler,neutral,neutral,667,7,5,24,"0:18:16,512","0:18:18,064",667_7_train
6402,6768,That's stealing!,Monica,sadness,negative,667,8,5,24,"0:18:18,064","0:18:20,161",667_8_train
6403,6769,"No, we'll-we'll bring it back! Just put it under your dress.",Chandler,neutral,neutral,667,9,5,24,"00:18:20,641","00:18:22,850",667_9_train
6404,6770,Ohh.,Monica,joy,positive,668,0,3,21,"00:18:30,400","00:18:32,401",668_0_train
6405,6771,"Okay, one thing at a time.",Chandler,neutral,neutral,668,1,3,21,"00:18:34,530","00:18:36,489",668_1_train
6406,6772,Sorry about that. So. What have you been up to?,Barry,neutral,neutral,669,0,1,2,"00:17:27,337","00:17:35,344",669_0_train
6407,6773,"Oh, not much. I-I got a job.",Rachel,joy,positive,669,1,1,2,"00:17:35,554","00:17:41,392",669_1_train
6408,6774,"Oh, that's great.",Barry,joy,positive,669,2,1,2,"00:17:38,599","00:17:41,392",669_2_train
6409,6775,Why are- why are you so tanned?,Rachel,surprise,positive,669,3,1,2,"00:17:42,519","00:17:43,936",669_3_train
6410,6776,"Oh, I, uh- I went to Aruba.",Barry,neutral,neutral,669,4,1,2,"00:17:45,022","00:17:48,649",669_4_train
6411,6777,Noooo!  I'm lying. I am so drunk.,Monica,joy,positive,670,0,1,21,"00:16:03,003","00:16:06,756",670_0_train
6412,6778,"Oh God, oh.",Rachel,anger,negative,670,1,1,21,"00:16:06,924","00:16:08,257",670_1_train
6413,6779,"Great, Monica, y'know what, you could've called, I have been up here, I've been worried...",Rachel,sadness,negative,670,2,1,21,"00:16:11,261","00:16:13,179",670_2_train
6414,6780,Monica? Monica!,Rachel,anger,negative,670,3,1,21,"00:16:13,347","00:16:14,722",670_3_train
6415,6781,Water rules!,Monica,joy,positive,670,4,1,21,"00:16:19,895","00:16:22,522",670_4_train
6416,6782,"Yes, yes, it does. Okay, look, the restaurant called, they wanna know if you're gonna be showing up for work?",Rachel,neutral,neutral,670,5,1,21,"00:16:25,109","00:16:31,531",670_5_train
6417,6783,Nope. Going to the,Monica,neutral,neutral,670,6,1,21,"00:16:31,699","00:16:35,785",670_6_train
6418,6784,"Okay Monica, what are you doing? You're gonna lose your job! This is not you!",Rachel,anger,negative,670,7,1,21,"00:16:35,953","00:16:39,998",670_7_train
6419,6785,"No, it is me!",Monica,joy,positive,670,8,1,21,"00:16:40,165","00:16:41,916",670_8_train
6420,6786,"Y'know, I'm not just the person who needs to fluff the pillows and pay the bills as soon as they come in!",Monica,anger,negative,670,9,1,21,"00:16:42,084","00:16:47,755",670_9_train
6421,6787,"Y'know, when I'm with her, I am so much more than that.",Monica,joy,positive,670,10,1,21,"00:16:47,965","00:16:52,677",670_10_train
6422,6788,I'm- I'm Monana!,Monica,joy,positive,670,11,1,21,"00:16:52,845","00:16:54,512",670_11_train
6423,6789,"Hello? Yes, she is, hold on a second, please. Monana, it's for you, the credit card people.",Rachel,neutral,neutral,670,12,1,21,"00:17:05,733","00:17:12,989",670_12_train
6424,6790,Helloooo? Yeah. Oh my God. Thanks.,Monica,joy,positive,670,13,1,21,"00:17:20,122","00:17:26,919",670_13_train
6425,6791,What?,Rachel,neutral,neutral,670,14,1,21,"00:17:25,419","00:17:26,919",670_14_train
6426,6792,They've arrested Monica.,Monica,sadness,negative,670,15,1,21,"00:17:27,087","00:17:29,547",670_15_train
6427,6793,Note the painterly lines    and subtle impasto on this canvas. Monet painted quickly and usually outdoors    as his elusive subject was light itself.,Joey,neutral,neutral,671,0,9,21,"00:15:48,530","00:15:59,749",671_0_train
6428,6794,"Now, do you have any idea what you just said?",Ross,neutral,neutral,671,1,9,21,"00:16:01,669","00:16:05,213",671_1_train
6429,6795,"No, no, my mouth    says the words, my brain is thinking monster trucks!",Joey,neutral,neutral,671,2,9,21,"00:16:08,175","00:16:12,303",671_2_train
6430,6796,"Ok now, remember, when you get to the museum, Monet is not spelt    M-O-N-A-Y.",Ross,neutral,neutral,671,3,9,21,"00:16:14,723","00:16:21,020",671_3_train
6431,6797,I just...,Ross,neutral,neutral,671,4,9,21,"00:16:17,017","00:16:21,020",671_4_train
6432,6798,I wrote that out phonetically for you.,Ross,neutral,neutral,671,5,9,21,"0:16:21,188","0:16:23,030",671_5_train
6433,6799,Phonetically?,Joey,neutral,neutral,671,6,9,21,"0:16:23,030","0:16:25,797",671_6_train
6434,6800,"Yeah, yeah that means... you know? We just... we don't have time    for this.",Ross,neutral,neutral,671,7,9,21,"00:16:26,610","00:16:30,029",671_7_train
6435,6802,"Ok, but you know what? I gotta say, I'm really impressed that    you were able to memorize all this so quickly!",Ross,surprise,positive,671,8,9,21,"00:16:30,197","00:16:34,909",671_8_train
6436,6803,"Ah! I'm an actor! I can memorize anything! Last week on ""Days""    I had to say ""Frontal temporal zygomatic craniotomy"".",Joey,joy,positive,671,9,9,21,"00:16:35,369","00:16:41,958",671_9_train
6437,6804,Wow. What does,Ross,surprise,positive,671,10,9,21,"0:16:42,126","0:16:43,348",671_10_train
6438,6805,No idea!,Joey,surprise,positive,671,11,9,21,"0:16:43,348","0:16:46,138",671_11_train
6439,6806,"But the guy I said it to dies in the next scene so I    guess it means ""you're gonna get eaten by a bear"".",Joey,neutral,neutral,671,12,9,21,"00:16:46,255","00:16:58,182",671_12_train
6440,6807,Ok! So let's move on to the Renaissance?,Ross,neutral,neutral,671,13,9,21,"00:16:58,976","00:17:01,978",671_13_train
6441,6808,"Ok, Caravaggio uses chiaroscuro here to highlight the anguish    of the central figure. Touch it, it's really bumpy! .",Joey,neutral,neutral,671,14,9,21,"00:17:02,980","00:17:10,611",671_14_train
6442,6809,"Nah ah! Nah ah!  No no no! No ad-libbing    and dude, you can't",Ross,anger,negative,671,15,9,21,"00:17:10,779","00:17:16,701",671_15_train
6443,6810,Come on! you...,Joey,neutral,neutral,671,16,9,21,"0:17:16,869","0:17:17,954",671_16_train
6444,6811,No!,Ross,anger,negative,671,17,9,21,"0:17:17,954","0:17:18,184",671_17_train
6445,6812,Oh.  Oh-oh.,Ross,neutral,neutral,672,0,4,1,"00:07:09,011","00:07:11,221",672_0_train
6446,6813,Hey!  What happened to you? Why didn’t you come up?,Rachel,surprise,positive,672,1,4,1,"00:07:16,727","00:07:20,480",672_1_train
6447,6814,Done!,Ross,joy,positive,672,2,4,1,"00:07:21,357","00:07:22,691",672_2_train
6448,6815,You just finished?,Rachel,surprise,negative,672,3,4,1,"0:07:24,235","0:07:25,457",672_3_train
6449,6816,"Well, I wanted to be thorough.",Ross,neutral,neutral,672,4,4,1,"0:07:25,457","0:07:27,500",672_4_train
6450,6817,"I mean this-this is clearly very, very important to you, to us!",Ross,joy,positive,672,5,4,1,"00:07:28,114","00:07:33,243",672_5_train
6451,6818,"And so I wanted to read every word carefully, twice!",Ross,joy,positive,672,6,4,1,"00:07:33,411","00:07:37,247",672_6_train
6452,6819,"So umm, does it?",Rachel,neutral,neutral,672,7,4,1,"00:07:40,376","00:07:44,296",672_7_train
6453,6820,I’m sorry.,Ross,sadness,negative,672,8,4,1,"00:07:50,595","00:07:51,970",672_8_train
6454,6821,Does it?,Rachel,fear,negative,672,9,4,1,"00:07:53,681","00:07:59,769",672_9_train
6455,6822,"Does it? Does it? Yeah, I wanted to give that whole ‘Does it?’ part just another glance.",Ross,neutral,neutral,672,10,4,1,"00:07:53,681","00:08:07,819",672_10_train
6456,6823,"What are you talking about, Ross, you just said that you read it twice!",Rachel,anger,negative,672,11,4,1,"00:08:07,987","00:08:11,156",672_11_train
6457,6824,"Look, y'know what, either it does or it doesn’t, and if you have to even",Rachel,anger,negative,672,12,4,1,"00:08:11,324","00:08:14,743",672_12_train
6458,6825,"No, Rach, no. I don’t, I don’t, I don’t",Ross,neutral,neutral,672,13,4,1,"00:08:14,911","00:08:18,497",672_13_train
6459,6826,Are you sure?,Rachel,joy,positive,672,14,4,1,"0:08:49,278","0:08:51,072",672_14_train
6460,6827,"Oh, sure! I’m sure.",Ross,joy,positive,672,15,4,1,"0:08:51,072","0:08:52,246",672_15_train
6461,6829,You got married again.,Russell,neutral,neutral,673,0,6,2,"00:15:03,861","00:15:06,154",673_0_train
6462,6830,Yes.,Ross,neutral,neutral,673,1,6,2,"00:15:07,156","00:15:08,197",673_1_train
6463,6831,So that’s your second marriage in two years.,Russell,neutral,neutral,673,2,6,2,"00:15:09,116","00:15:12,702",673_2_train
6464,6832,"Yes, second in two years. Third overall.",Ross,neutral,neutral,673,3,6,2,"00:15:12,870","00:15:17,749",673_3_train
6465,6833,"Ross, I have been a divorce attorney for 23 years and never had I so much business from one client.",Russell,neutral,neutral,673,4,6,2,"00:15:18,500","00:15:24,589",673_4_train
6466,6834,Why don’t you tell me what happened.,Russell,neutral,neutral,673,5,6,2,"00:15:26,508","00:15:29,344",673_5_train
6467,6835,"Basically, Rachel and I were in Vegas and we got drunk",Ross,neutral,neutral,673,6,6,2,"00:15:30,262","00:15:34,057",673_6_train
6468,6836,"I’m sorry, is this the same Rachel who’s name you said at the altar in the second marriage?",Russell,surprise,negative,673,7,6,2,"00:15:34,266","00:15:39,729",673_7_train
6469,6837,"Yes-yes-yes! But, I-I do",Ross,neutral,neutral,673,8,6,2,"00:15:41,941","00:15:43,942",673_8_train
6470,6838,"Oh, that’s better then.",Russell,neutral,neutral,673,9,6,2,"00:15:44,151","00:15:47,070",673_9_train
6471,6839,This was just a drunken mistake and I need to get it annulled.,Ross,neutral,neutral,673,10,6,2,"00:15:48,530","00:15:51,991",673_10_train
6472,6840,I see. Have you considered therapy?,Russell,neutral,neutral,673,11,6,2,"00:15:52,201","00:15:56,412",673_11_train
6473,6841,I think just the,Ross,neutral,neutral,673,12,6,2,"00:15:58,332","00:16:02,126",673_12_train
6474,6842,There are a couple of forms to fill out.,Russell,neutral,neutral,673,13,6,2,"0:16:02,419","0:16:04,421",673_13_train
6475,6843,Easy.,Ross,neutral,neutral,673,14,6,2,"0:16:04,421","0:16:04,767",673_14_train
6476,6844,"And we’ll need to have witnesses who can testify that you were not of uh, sound mind.",Russell,neutral,neutral,673,15,6,2,"00:16:04,964","00:16:09,384",673_15_train
6477,6845,No problem.,Ross,neutral,neutral,673,16,6,2,"00:16:09,593","00:16:11,469",673_16_train
6478,6846,And we’ll need you and Rachel to testify before a judge.,Russell,neutral,neutral,673,17,6,2,"00:16:11,720","00:16:14,889",673_17_train
6479,6847,Ooh!,Ross,surprise,negative,673,18,6,2,"00:16:15,474","00:16:16,766",673_18_train
6480,6848,There’s no way to do this without her?,Ross,surprise,positive,673,19,6,2,"00:16:18,519","00:16:20,853",673_19_train
6481,6849,"‘Cause I kinda all ready told her uh, it was, it was already taken care of.",Ross,fear,negative,673,20,6,2,"00:16:18,519","00:16:24,983",673_20_train
6482,6852,"So, Phoebs owes $7.50, Monica, you owe $10, and Rachel, you owe fifteen big ones.",Ross,neutral,neutral,674,0,1,18,"00:12:06,600","00:12:12,731",674_0_train
6483,6853,"But hey, thanks for teachin' us Cross-Eyed Mary. You guys, we gotta play that at our regular game.",Joey,neutral,neutral,674,1,1,18,"00:12:13,941","00:12:18,194",674_1_train
6484,6854,"Alright, here's my $7.50.  But I think you should know that this money is cursed.",Phoebe,neutral,neutral,674,2,1,18,"00:12:19,739","00:12:23,658",674_2_train
6485,6855,What?,Joey,surprise,positive,674,3,1,18,"00:12:23,826","00:12:26,286",674_3_train
6486,6856,"Oh, I cursed it. So now bad things will happen to he who spends it.",Phoebe,neutral,neutral,674,4,1,18,"00:12:23,826","00:12:30,707",674_4_train
6487,6857,"That's alright, I'll take it.",Chandler,neutral,neutral,674,5,1,18,"0:12:31,459","0:12:32,419",674_5_train
6488,6858,Bad things happen to me anyway.,Chandler,neutral,neutral,674,6,1,18,"0:12:32,419","0:12:34,647",674_6_train
6489,6859,This way I can break 'em up with a movie.,Chandler,neutral,neutral,674,7,1,18,"00:12:35,671","00:12:38,214",674_7_train
6490,6860,"Well, that just leaves the big Green poker machine, who owes fifteen...",Ross,neutral,neutral,674,8,1,18,"00:12:38,382","00:12:43,762",674_8_train
6491,6862,You wanna do it right now?,Phoebe,neutral,neutral,675,0,2,1,"0:21:28,704","0:21:30,376",675_0_train
6492,6863,Great!,Julie,joy,positive,675,1,2,1,"0:21:30,376","0:21:31,308",675_1_train
6493,6864,"Ok, I just wanna be really sure this time. Andie McDowell's the girl from",Phoebe,neutral,neutral,675,2,2,1,"00:21:35,460","00:21:43,342",675_2_train
6494,6865,No. No no no no no. That's Rodney McDowell. Andie McDowell is the guy from,Rachel,neutral,neutral,675,3,2,1,"00:21:44,428","00:21:55,354",675_3_train
6495,6866,"Oh, yeah. Ok, thank you.",Phoebe,neutral,neutral,675,4,2,1,"00:21:56,315","00:22:00,234",675_4_train
6496,6867,You're welcome.,Rachel,neutral,neutral,675,5,2,1,"00:21:58,317","00:22:00,234",675_5_train
6497,6868,is for me not to see you anymore.,Ross,sadness,negative,676,0,5,5,"00:10:07,607","00:10:11,735",676_0_train
6498,6869,That's crazy!,Rachel,surprise,positive,676,1,5,5,"0:10:13,904","0:10:15,426",676_1_train
6499,6870,You can't do that!,Rachel,surprise,positive,676,2,5,5,"0:10:15,426","0:10:16,488",676_2_train
6500,6871,What are you going to tell her?,Rachel,sadness,negative,676,3,5,5,"0:10:16,488","0:10:18,819",676_3_train
6501,6872,Oh God.,Rachel,fear,negative,676,4,5,5,"00:10:24,123","00:10:26,333",676_4_train
6502,6873,"Ohh, you already agreed to this, haven't you?",Rachel,sadness,negative,676,5,5,5,"00:10:27,126","00:10:29,377",676_5_train
6503,6874,"It's awful I know, I mean, I feel terrible but I have to do this if I want my marriage to work.",Ross,sadness,negative,676,6,5,5,"00:10:32,882","00:10:36,676",676_6_train
6504,6875,"And I do, I have to make",Ross,sadness,negative,676,7,5,5,"00:10:36,844","00:10:41,389",676_7_train
6505,6876,Ohh! Lucky me! Oh my God! That,Rachel,surprise,positive,676,8,5,5,"00:10:52,635","00:10:57,489",676_8_train
6506,6877,You have no idea what a nightmare this has been. This is so hard.,Ross,sadness,negative,676,9,5,5,"00:11:03,996","00:11:09,042",676_9_train
6507,6878,"Oh yeah, really? Is it Ross? Yeah? Okay, well let me make this a just a little bit easier for you.",Rachel,anger,negative,676,10,5,5,"00:11:09,210","00:11:15,632",676_10_train
6508,6879,What are you doing?,Ross,surprise,negative,676,11,5,5,"00:11:11,712","00:11:15,632",676_11_train
6509,6880,Storming out!,Rachel,anger,negative,676,12,5,5,"0:11:15,800","0:11:16,612",676_12_train
6510,6881,"Rachel, this is your apartment.",Ross,neutral,neutral,676,13,5,5,"0:11:16,612","0:11:18,020",676_13_train
6511,6882,"Yeah, well that's how mad I am!!",Rachel,anger,negative,676,14,5,5,"00:11:18,135","00:11:20,970",676_14_train
