,0,1,2,3,4,5,6,7,8,9,10,11
1501,8894,Ross got married again—Nooooooo!!!!!!!!!,Rachel,1,2,890,4,6,4,"00:19:28,125","00:19:31,127",890_4_train
1502,1288,Good.,Phoebe,0,0,131,4,8,3,"0:21:29,496","0:21:29,968",131_4_test
1503,762,Then do Iceberg!,Phoebe,6,2,72,2,5,11,"0:11:05,373","0:11:06,557",72_2_dev
1504,8275,Hey!,Ross,6,2,832,0,4,10,"00:00:02,794","00:00:04,586",832_0_train
1505,7729,Really?!,Ross,1,1,777,6,6,11,"00:15:42,566","00:15:44,275",777_6_train
1506,2326,"Umm, going to the beach. When it stays light real late.",Monica,0,0,234,9,3,22,"00:16:19,979","00:16:23,898",234_9_test
1507,8270,if you don’t get that...,Rachel,6,2,831,3,3,15,"0:12:15,921","0:12:16,997",831_3_train
1508,1203,Hi!,Rachel,4,1,125,0,7,4,"0:14:02,424","0:14:03,556",125_0_test
1509,5767,"Oh that’s all right, I’m coming back later with your father.",Mrs. Geller,0,0,584,1,8,23,"0:06:51,274","0:06:53,694",584_1_train
1510,2630,Hang on buddy!,Chandler,6,2,264,1,4,7,"00:14:01,465","00:14:03,299",264_1_test
1511,1772,You’re not gonna speed anymore right?,Policeman,0,0,179,11,7,22,"0:13:46,575","0:13:49,137",179_11_train
1512,2325,"Okay, that’s a fire. Oh yeah. Oh yeah.",Ross,0,0,231,0,3,15,"00:10:11,027","00:10:15,405",231_0_train
1513,1176,"Well, look, why don’t you just, why don’t you do your Phase Two strip club thing with us.",Phoebe,0,0,121,0,4,14,"00:12:15,317","00:12:19,696",121_0_train
1514,1489,Hey where-where are the pictures that creepy pretzel vendor took of us together?,Ross,0,0,154,5,8,11,"00:02:15,593","00:02:19,338",154_5_test
1515,5142,in Reservations at 8:00 by Neil Simon.  Thank-thank you Neil. Thank you for the words.,Phoebe,0,0,522,4,7,18,"00:21:29,913","00:21:37,545",522_4_train
1516,7583,"Y’know uh, actually I-I-I should get going.",Dana,6,2,760,1,6,18,"00:14:15,479","00:14:18,523",760_1_train
1517,6451,"Ho-ho, so hard we had to throw out your underwear again?",Chandler,6,2,644,9,7,4,"00:13:48,327","00:13:52,539",644_9_train
1518,6829,You got married again.,Russell,0,0,673,0,6,2,"00:15:03,861","00:15:06,154",673_0_train
1519,6600,I do the same thing.,Rachel,0,0,657,2,7,17,"0:04:13,813","0:04:16,851",657_2_train
1520,7385,It is in the living room where there is also a light! And no one will kick you in the shin.,Monica,0,0,737,8,7,12,"00:04:38,194","00:04:43,573",737_8_train
1521,2546,"He's in! Oh, did you hear that, Marcel? San Diego. San Diego!",Ross,4,1,252,17,1,21,"00:15:12,995","00:15:19,584",252_17_train
1522,3146,No! I’m so happy for them!,Rachel,4,1,314,4,6,25,"00:02:44,247","00:02:45,831",314_4_train
1523,497,"What?  So what are you going to do? I mean how, how are you going to tell Chandler?",Ross,1,2,46,5,3,8,"00:02:48,793","00:02:53,213",46_5_dev
1524,4813,"I had to kiss Phoebe and Rachel every time I left a room, I mean it's too bad they didn't see us having sex.",Chandler,0,0,488,1,5,2,"00:21:49,016","00:21:56,564",488_1_train
1525,8667,"So, how about you huh? How do you know the happy couple?",Monica,4,1,865,5,7,11,"00:12:25,327","00:12:28,246",865_5_train
1526,575,Are you okay?,Monica,0,0,58,11,6,16,"0:15:03,444","0:15:04,320",58_11_test
1527,8365,"Oh!  Ok, um, ok, um,",Phoebe,2,2,840,6,1,12,"00:13:07,828","00:13:13,416",840_6_train
1528,881,"And I actually, I thought to myself, ""Wow, those guys are crazy!""",Rachel,1,1,86,5,5,18,"00:09:21,060","00:09:24,229",86_5_train
1529,8004,Listen I uh…  It’s a scary world out there especially if you’re a single mom.,Joey,2,2,806,15,8,2,"00:18:14,009","00:18:22,683",806_15_train
1530,6515,"Foosball, huh?",Joey,1,1,649,13,8,12,"0:05:10,018","0:05:11,729",649_13_train
1531,6696,Phoebe and Gary are,Monica,0,0,663,1,5,17,"00:14:11,642","00:14:15,520",663_1_train
1532,604,Nope.,Ross,0,0,57,7,3,1,"00:01:43,144","00:01:44,978",57_7_dev
1533,2640,"Okay Rach, before anything happens  I just want to lay down a couple of ground rules.",Ross,0,0,266,5,5,23,"00:10:12,361","00:10:18,783",266_5_test
1534,507,Where’s Ben?,Ross,0,0,47,3,3,17,"00:12:22,491","00:12:23,533",47_3_dev
1535,9341,Just being friendly.,Joey,6,2,933,11,6,12,"00:10:24,957","00:10:26,291",933_11_train
1536,606,"Ah, Gunther, I can’t pay for this right now because I’m not working, so I’ve had to cut down on some luxuries like uh, payin’ for stuff.",Joey,0,0,64,8,6,12,"00:06:07,950","00:06:18,210",64_8_test
1537,611,Hi!,Rachel,4,1,55,5,5,10,"00:11:26,727","00:11:28,061",55_5_train
1538,2390,"Well, I like it. Here you go.",Joey,0,0,236,4,4,23,"00:09:25,982","00:09:27,941",236_4_train
1539,1660,"I make $1,600 a week doing what I do; any of you guys make that?",The Stripper,6,2,168,17,4,22,"00:16:38,539","00:16:43,167",168_17_test
1540,897,You know what? You are right. I,Phoebe,0,0,88,0,9,21,"00:20:49,673","00:20:52,625",88_0_train
1541,3081,"Ohhh, I",Monica,0,0,307,10,4,17,"00:04:48,955","00:05:07,764",307_10_train
1542,1319,Thanks a million.,Bonnie,4,1,133,4,4,1,"0:00:55,513","0:00:56,514",133_4_test
1543,2125,"Yeah, you should.",Monica,0,0,213,9,4,11,"0:07:10,680","0:07:11,432",213_9_test
1544,7378,She’s sleeping.,Monica,0,0,737,1,7,12,"0:03:55,068","0:03:57,516",737_1_train
1545,4888,"Yeah, yeah I got that.",Phoebe,0,0,499,9,6,25,"00:05:05,763","00:05:07,514",499_9_train
1546,1598,"Oh, you guys, with this joke. I gotta say, I know I cracked up, but I’m not even sure I got it.",Joey,0,0,164,4,6,12,"00:05:09,559","00:05:15,397",164_4_test
1547,2402,It's been fourteen and a half minutes and you still have not said one word.,Chandler,6,2,242,1,1,7,"0:04:00,616","0:04:00,756",242_1_test
1548,1065,"I hope you don’t think I’m crazy but I feel like I was meant to pick this up, do you believe in that kind of thing?",Guy,4,1,112,16,8,17,"00:18:40,285","00:18:48,042",112_16_test
1549,6944,Yeah?,Ross,0,0,681,5,1,7,"00:13:39,985","00:13:41,027",681_5_train
1550,602,And by you.,Bobby,4,1,54,20,8,10,"0:20:52,460","0:20:56,763",54_20_train
1551,922,"Wow, you guys, this is big.",Rachel,1,1,98,2,1,7,"00:01:51,277","00:01:53,278",98_2_test
1552,1595,Chandler,Joey,0,0,163,6,6,25,"0:07:04,149","0:07:04,346",163_6_train
1553,1939,"Smelly cat, smelly cat, what are they feeding you? Smelly cat, smelly cat, it’s not your fault.",Phoebe,0,0,193,0,3,14,"00:13:39,193","00:13:52,914",193_0_train
1554,8444,"Now, I say we shed these-these coats that separate us, and we get to know the people underneath.",Ross,0,0,844,7,4,11,"00:17:32,843","00:17:41,976",844_7_train
1555,7527,"Hi there. How many, how many ah, did you sell?",Ross,0,0,755,0,3,10,"00:16:39,039","00:16:42,083",755_0_train
1556,2173,I say we go with,Chandler,0,0,218,1,1,23,"00:20:17,925","00:20:29,268",218_1_test
1557,3103,"Come on, no peeking!",Monica,4,1,311,1,4,9,"0:00:06,801","0:00:07,312",311_1_train
1558,7850,"Oh screw her, that part is mine!",Rachel,6,2,792,8,9,19,"0:09:46,218","0:09:47,352",792_8_train
1559,4601,Hi!,Monica,4,1,468,3,8,20,"0:04:49,110","0:04:52,702",468_3_train
1560,1664,You can’t marry him!,Monica,6,2,169,2,8,2,"0:11:53,337","0:11:54,797",169_2_test
1561,3741,"Good, and hey! My treat.  But that's only because you're not eating anything, right?",Joey,4,1,373,4,4,5,"00:14:53,726","00:14:59,814",373_4_train
1562,1567,Don’t spoil it.,Joanna,0,0,159,9,3,20,"0:09:56,512","0:09:58,317",159_9_train
1563,1508,Ohhh! That is soo sweet!,Rachel,4,1,154,0,3,12,"00:13:59,713","00:14:02,799",154_0_train
1564,4636,Ugh,Rachel,3,2,474,9,7,19,"0:19:36,562","0:19:36,856",474_9_train
1565,7474,Is that why you wanted to tie my tie?,Joey,1,2,747,1,7,18,"00:07:59,270","00:08:01,313",747_1_train
1566,487,I'm,Monica,0,0,49,7,5,5,"00:00:47,380","00:00:50,174",49_7_test
1567,9829,"Yeah. Either that, or you just turned him on and sent him off to a stripper.",Chandler,0,0,977,14,3,12,"00:21:57,899","00:22:01,444",977_14_train
1568,4637,"Well no, wait a minute, that’s not true!",Monica,3,2,474,10,7,19,"0:19:36,967","0:19:38,844",474_10_train
1569,1032,Okay.,Monica,0,0,97,6,3,20,"0:04:16,675","0:04:17,695",97_6_dev
1570,3020,I hope you can find some way to be happy for me. And I hope you'll still be my maid of honor...?,Mindy,2,2,301,15,1,20,"00:20:36,360","00:20:42,365",301_15_train
1571,1788,"Yeah, there you go!",Monica,4,1,180,5,1,20,"0:22:18,754","0:22:20,108",180_5_test
1572,8430,"Honey, it’s gonna be okay.",Chandler,0,0,843,8,7,2,"00:13:06,702","00:13:10,663",843_8_train
1573,8905,And people say you don’t pay attention.,Chandler,0,0,892,3,8,21,"0:03:55,152","0:03:59,031",892_3_train
1574,3905,Are you okay?,Phoebe,0,0,398,0,1,12,"00:14:35,749","00:14:37,500",398_0_train
1575,4895,Are you serious?!,Rachel,1,2,499,16,6,25,"0:05:14,481","0:05:15,255",499_16_train
1576,7035,Damn it!,Ben,4,1,695,4,7,16,"0:09:22,375","0:09:22,513",695_4_train
1577,5816,I really wished they’d care just a little bit though.,Earl,3,2,589,10,7,13,"00:19:38,135","00:19:40,553",589_10_train
1578,9388,"I’m sorry, I know this must be really hard, it’s over.",Phoebe,3,2,936,19,4,23,"00:21:08,475","00:21:14,146",936_19_train
1579,845,Uh-oh.,Rachel,2,2,78,5,7,22,"00:10:08,733","00:10:10,775",78_5_dev
1580,2524,Okay. This stuff?,Ross,0,0,251,2,3,21,"00:11:55,000","00:11:57,632",251_2_train
1581,6233,That sounds fair.,Joey,0,0,625,9,7,17,"00:11:31,524","00:11:33,817",625_9_train
1582,9418,"I just talked him into it, don’t tell me I have to do you too.  The puppet master gets tired people.",Phoebe,0,0,939,10,9,1,"00:06:21,714","00:06:31,181",939_10_train
1583,2808,Pheebs!,Joey,4,1,281,0,7,22,"0:07:56,309","0:07:57,231",281_0_train
1584,2918,Yeah! That’s why I’m sleeping with him on the side.,Monica,3,2,293,10,6,21,"00:13:27,807","00:13:30,391",293_10_train
1585,3867,What the heck is that?,Joey,1,2,390,2,4,13,"00:15:14,872","00:15:16,539",390_2_train
1586,5214,Y'know it’s ironic...,Isabella,0,0,526,18,3,5,"00:21:19,444","00:21:22,905",526_18_train
1587,9849,"You uh, you may have been right about Jill.",Ross,3,2,981,1,6,14,"0:19:23,328","0:19:25,831",981_1_train
1588,6010,"Look, you guys wanna meet the group?",Steve,0,0,606,9,2,5,"00:18:43,872","00:18:46,791",606_9_train
1589,2095,You didn’t say Boutros Boutros Gali.,Phoebe,0,0,207,5,3,15,"0:14:45,676","0:14:47,698",207_5_train
1590,8266,My bed’s so boring.,Chandler,3,2,830,7,3,7,"00:22:33,727","00:22:35,978",830_7_train
1591,3596,All right I’ll have one.,Chandler,0,0,358,4,3,8,"00:00:15,140","00:00:16,974",358_4_train
1592,8125,Listen.,Paula,0,0,818,3,1,3,"00:07:11,055","00:07:15,392",818_3_train
1593,4901,"Yeah, I’m sorry man.  You wanna go watch?",Chandler,0,0,500,0,6,11,"00:20:55,295","00:21:01,842",500_0_train
1594,37,"Oh my God, oh my God! Poor Monica!",Phoebe,1,2,3,0,3,12,"00:10:16,115","00:10:18,450",3_0_train
1595,1174,No.,Monica,3,2,113,9,6,2,"00:19:28,792","00:19:29,876",113_9_dev
1596,8093,"Ross, I really don’t think",Rachel,0,0,814,1,7,14,"00:18:27,773","00:18:30,525",814_1_train
1597,7286,"I don’t know, but Donald Trump wants his blue blazer black.",Chandler,0,0,727,1,4,11,"00:02:31,442","00:02:35,612",727_1_train
1598,6267,Na-uh!  Hey did anybody lose their keys?,Joey,0,0,628,5,6,5,"00:02:01,746","00:02:03,497",628_5_train
1599,2806,Exactly! Because it's in the past!,Phoebe,6,2,280,1,5,12,"0:02:19,389","0:02:22,343",280_1_train
1600,3393,"And then you said, ""Why do they call it a check?",Ross,0,0,337,11,8,2,"0:03:31,252","0:03:33,274",337_11_train
1601,2238,"Oh well, give it time.",Doug,0,0,222,7,8,11,"00:04:01,532","00:04:03,200",222_7_train
1602,266,": Right.  Hey, ahh, you wanna come? Marge has a girlfriend.",Mr. Treeger,0,0,25,10,4,4,"00:21:16,275","00:21:19,860",25_10_train
1603,6239,"All right, well I guess I’ll just have to do what I do on dates.",Joey,0,0,625,15,7,17,"00:11:48,874","00:11:53,461",625_15_train
1604,2586,I'm Joan Collins.,Monica,5,2,255,14,1,22,"00:13:24,845","00:13:27,055",255_14_train
1605,8174,"What? Of course I did! You uh, you sat next to Sleepy Sleeperson.",Ross,1,1,821,1,6,18,"00:09:52,091","00:09:56,386",821_1_train
1606,1038,And is this in case the house sneezes?,Chandler,1,2,97,12,3,20,"00:04:41,447","00:04:45,033",97_12_dev
1607,891,Where's Joey? His mom's on the phone.,Chandler,0,0,96,5,1,6,"0:12:28,038","0:12:30,040",96_5_test
1608,6993,"You’ve seen my huge stack of porn, right?",Joey,0,0,688,0,7,22,"00:09:18,516","00:09:21,101",688_0_train
1609,4734,He is so weird.,Ross,6,2,480,9,8,2,"0:21:48,433","0:21:48,975",480_9_train
1610,1900,"Eh..., I don’t, I don’t know.",Chandler,3,2,191,0,3,10,"0:00:02,877","0:00:04,639",191_0_test
1611,3387,Score! Where are the disposable cameras?,Chandler,4,1,337,5,8,2,"00:03:12,442","00:03:18,488",337_5_train
1612,8748,"Well to tell you the truth, they uh,  they had a problem with the bag!",Joey,3,2,874,1,5,13,"00:21:08,976","00:21:14,021",874_1_train
1613,7726,"You should, you should ask Rachel to help.",Phoebe,0,0,777,3,6,11,"00:15:28,218","00:15:29,969",777_3_train
1614,9022,"Then we can put you in bed, okay?",Chandler,0,0,902,7,7,14,"0:14:43,465","0:14:45,467",902_7_train
1615,4817,Okay.,Chandler,0,0,488,5,5,2,"0:22:02,405","0:22:03,429",488_5_train
1616,4317,It’s awfully pink.,Mona's Date,0,0,441,9,8,17,"0:11:33,026","0:11:34,063",441_9_train
1617,4108,I know but it’s so hard! Nothing rhymes with your stupid name!,Phoebe,5,2,420,4,4,10,"00:07:01,045","00:07:05,507",420_4_train
1618,4039,"Ahh, Gepeto, $5,000 dollars? Are you insane?",Chandler,1,2,412,11,4,2,"00:04:50,623","00:04:52,416",412_11_train
1619,5518,"Oh my God, look-look he’s taking off her clothes!",Rachel,3,2,554,10,6,13,"0:20:34,358","0:20:36,486",554_10_train
1620,448,I said no.,Joey,0,0,40,3,8,5,"0:06:48,366","0:06:50,008",40_3_dev
1621,9613,"Oh, hey Rach! I thought we said seven?",Danny,1,1,956,0,5,10,"0:17:41,143","0:17:43,229",956_0_train
1622,1457,"Honey, honey, people are looking.",Janice,3,2,150,0,3,8,"00:19:48,687","00:19:51,063",150_0_test
1623,2408,"Yeah, about 300 guys I went to high school with.",Chandler,0,0,242,7,1,7,"00:04:19,175","00:04:22,636",242_7_test
1624,539,"Okay, they even have actors coming in to read for my part!",Joey,2,2,50,6,6,21,"00:14:24,446","00:14:27,657",50_6_train
1625,8256,Cause it's good money! But that doesn't change the fact that    this is an evil blood sucking corporate machine!,Phoebe,6,2,829,0,9,21,"00:09:33,072","00:09:42,247",829_0_train
1626,1859,"No. But I got Knicks tickets for you, me, and Chandler.",Joey,0,0,185,5,8,7,"00:10:18,576","00:10:21,453",185_5_test
1627,628,Not you Joey.,Phoebe,0,0,59,4,5,20,"00:22:00,569","00:22:01,861",59_4_dev
1628,6750,It's Danny.,Monica,0,0,666,7,5,7,"00:11:25,226","00:11:26,267",666_7_train
1629,284,Seven years.,Ross,3,2,23,11,3,6,"00:18:37,199","00:18:38,866",23_11_dev
1630,8519,Kristen.,Kristen,0,0,851,4,7,17,"00:05:41,299","00:05:42,341",851_4_train
1631,427,Oh.,Phoebe,0,0,43,6,4,13,"00:06:05,031","00:06:06,114",43_6_test
1632,1016,"I still don’t get it, we didn’t do anything wrong.",Chandler,1,2,95,5,8,4,"00:12:59,862","00:13:02,530",95_5_dev
1633,6802,"Ok, but you know what? I gotta say, I'm really impressed that    you were able to memorize all this so quickly!",Ross,1,1,671,8,9,21,"00:16:30,197","00:16:34,909",671_8_train
1634,5254,"Otherwise, you’re just mean!",Phoebe,6,2,530,11,3,25,"00:19:26,748","00:19:29,000",530_11_train
1635,759,My chair heals itself.,Joey,0,0,71,5,7,13,"00:13:34,563","00:13:36,731",71_5_dev
1636,8734,What's that supposed to mean?,Monica,1,1,872,3,1,2,"00:09:47,837","00:09:50,589",872_3_train
1637,268,What?,Joey,0,0,22,9,1,4,"00:18:03,624","00:18:05,041",22_9_dev
1638,25,Hey-hey-hey. You wanna hear something that sucks.,Monica,0,0,2,1,3,6,"0:05:52,435","0:05:53,897",2_1_train
1639,8082,Oh my God! Look at this!,Rachel,1,2,813,1,4,15,"00:17:49,318","00:17:51,694",813_1_train
1640,1144,"Okay, whatever, I really haven’t thought about it that much.",Monica,0,0,120,4,6,3,"00:04:12,418","00:04:15,420",120_4_test
1641,7597,"There we go.You know what, if we were in prison, you guys would be, like, my bitches.",Phoebe,0,0,761,9,2,13,"00:11:38,489","00:11:44,744",761_9_train
1642,4793,"Yes, you got something from the Screen Actor’s Guild.",Chandler,0,0,486,2,6,4,"00:06:16,084","00:06:18,293",486_2_train
1643,1600,"You know you probably didn't know this, but back in high school, I had a, um, major crush on you.",Ross,2,2,164,0,1,1,"00:20:43,492","00:20:49,080",164_0_train
1644,2078,"All right, that's it. I want both of you out.",Carol,6,2,206,9,1,23,"00:08:31,511","00:08:33,803",206_9_train
1645,95,Fine! I’m sorry for your loss!,Rachel,6,2,9,13,6,18,"00:05:41,841","00:05:44,426",9_13_test
1646,680,What?,Chandler,1,2,63,3,7,20,"00:10:08,441","00:10:09,774",63_3_train
1647,8652,"Joey, if I go first, I wanna be looking for my keys.",Chandler,0,0,863,3,1,13,"00:10:56,447","00:10:58,948",863_3_train
1648,6860,"Well, that just leaves the big Green poker machine, who owes fifteen...",Ross,0,0,674,8,1,18,"00:12:38,382","00:12:43,762",674_8_train
1649,2734,How rude.,Ross,5,2,273,17,6,23,"00:00:48,631","00:00:50,841",273_17_train
1650,1358,Me and Chandler?!,Monica,1,1,138,16,5,12,"00:13:12,291","00:13:14,167",138_16_train
1651,4254,"That’s a good question, dad. That’s a good question",Ross,0,0,435,5,8,18,"00:05:24,312","00:05:27,815",435_5_train
1652,1185,"Okay well, then we’ll both do it today and he’ll just have to deal with it!",Monica,0,0,123,14,8,5,"00:09:14,387","00:09:17,639",123_14_test
1653,3486,"Whoa, wait, Pheebs, wait a second! Don’t you wanna stay here and talk about it?",Joey,1,1,347,8,4,1,"00:05:01,009","00:05:05,387",347_8_train
1654,368,I’m gonna make it on my own!,Phoebe,6,2,30,16,6,20,"00:00:53,803","00:00:56,346",30_16_dev
1655,2676,Ok.,Monica,0,0,268,7,9,22,"00:03:20,950","00:03:21,992",268_7_test
1656,9708,This-this happened when my grandfather died.,Rachel,3,2,964,10,5,5,"00:07:01,796","00:07:03,755",964_10_train
1657,1167,"All right, gentlemen, you’re up first.",Ross,0,0,120,7,4,12,"00:13:24,303","00:13:26,054",120_7_train
1658,8925,"Look, I’ve been thinking about it.",Joey,0,0,893,6,7,16,"0:05:07,576","0:05:07,718",893_6_train
1659,6982,Well of course that is what I’m here for!,Rachel,4,1,686,9,7,23,"0:12:57,443","0:13:00,125",686_9_train
1660,2072,"Ah, oh God. Oh, honey, oh that's OK.",Rachel,3,2,207,0,2,15,"00:20:46,328","00:20:53,167",207_0_test
1661,1755,Yes I did! And I put a little,Rachel,6,2,175,14,7,12,"00:08:32,094","00:08:35,138",175_14_test
1662,1740,"Oh, okay.  Hey, two beers.",Chloe,0,0,174,18,3,15,"00:18:35,948","00:18:38,533",174_18_test
1663,1088,You are so great! I love you!,Chandler,4,1,104,7,5,8,"00:20:54,086","00:20:56,754",104_7_dev
1664,8688,Yeah that! You know I hate practical jokes! They’re mean and they’re stupid and-and I don’t want my son learning them!,Ross,6,2,867,7,7,16,"00:06:27,637","00:06:36,645",867_7_train
1665,2644,I just want this to be  about what it is!,Ross,4,1,266,8,5,23,"00:10:28,210","00:10:34,758",266_8_test
1666,4296,"Ok, Pheebs, you know what, if we had that, we wouldn't be doing the ritual in the first place.",Rachel,0,0,440,3,1,14,"00:13:02,740","00:13:07,160",440_3_train
1667,995,"Nooo, I had to return it to the costume place.",Ross,3,2,107,3,3,1,"00:05:57,857","00:06:00,609",107_3_test
1668,9765,I guess the last time we really hung out was when our parents rented that beach house together.,Cassie,0,0,972,3,7,19,"00:13:45,741","00:13:49,619",972_3_train
1669,2281,"Thanks, I’m glad you see it that way.",Chandler,4,1,231,12,3,21,"00:17:47,483","00:17:49,442",231_12_test
1670,1777,See that’s where I think that you’re wrong. We’ve been playing these babies man for man. we should really be playing a zone defense.,Chandler,0,0,178,8,6,5,"00:06:06,991","00:06:09,534",178_8_test
1671,6489,Well of,Rachel,0,0,646,18,7,6,"00:01:01,311","00:01:06,356",646_18_train
1672,10379,"Oh. Oh, that’s great!",Rachel,4,1,1028,5,7,20,"0:12:51,438","0:12:53,002",1028_5_train
1673,1850,You are having a party tonight??,Rachel,1,2,184,11,9,20,"00:06:20,576","00:06:22,578",184_11_train
1674,4996,You don't plan these things.,Monica,0,0,507,14,1,22,"00:06:10,119","00:06:11,620",507_14_train
1675,878,He had C.H.E.E.S.E.,Joey,0,0,82,4,6,21,"0:10:04,063","0:10:04,284",82_4_dev
1676,529,"No, that was Dana Caplin.",Chandler,0,0,49,19,6,18,"00:13:56,919","00:13:58,461",49_19_train
1677,1173,"I mean we’re not, we’re not gonna live together anymore?",Rachel,3,2,113,8,6,2,"00:19:23,620","00:19:27,540",113_8_dev
1678,5957,"It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight.",Monica,4,1,602,2,1,5,"00:14:56,729","00:14:59,063",602_2_train
1679,1175,Why not?!,Monica,6,2,123,4,8,5,"0:08:42,105","0:08:43,031",123_4_test
1680,4655,"Because you know how competitive you get and well, I say it's cute, others disagree, and I'm lying!",Chandler,0,0,475,9,9,23,"00:31:47,822","00:31:50,949",475_9_train
1681,844,"I am not horsing around, okay? I am Porsching around.",Rachel,4,1,78,4,7,22,"00:09:58,139","00:10:00,390",78_4_dev
1682,8065,What about these? These look the same?,Monica,0,0,812,0,5,19,"00:21:28,620","00:21:30,454",812_0_train
1683,3788,Y'know?,Mark,0,0,379,8,3,19,"00:15:18,000","00:15:18,625",379_8_train
1684,8184,"Y’know how before you said it might be weird, the whole student teacher thing, and to be frank I thought it would be too, but it’s not.",Ross,1,1,821,11,6,18,"00:10:28,586","00:10:38,011",821_11_train
1685,3482,"Well, umm, my Mom’s friend, Phoebe, is actually my birth Mom.",Phoebe,3,2,347,4,4,1,"00:04:45,785","00:04:49,246",347_4_train
1686,9540,"I'm sorry sir, these are for the pharmaceutical convention",Waiter,0,0,949,4,9,23,"00:18:12,800","00:18:16,260",949_4_train
1687,764,G,Phoebe,0,0,72,4,5,11,"0:11:08,627","0:11:10,799",72_4_dev
1688,9602,"Oh yeah, no problem.",Joey,0,0,954,2,5,18,"0:15:49,323","0:15:50,385",954_2_train
1689,5740,Who are you?,Mr. Heckles,1,2,578,1,3,6,"00:10:15,573","00:10:16,615",578_1_train
1690,1229,Twice?,Ross,0,0,125,5,4,18,"00:02:51,462","00:02:52,754",125_5_train
1691,4334,Your mom called me. So is this her?,Guy,0,0,444,1,1,23,"00:13:25,888","00:13:31,726",444_1_train
1692,629,Hope you had a nice flight.,Flight Attendant,0,0,66,3,5,23,"0:21:59,735","0:22:00,867",66_3_test
1693,995,I’ll be right with you.,Chandler,0,0,99,18,7,19,"0:06:30,682","0:06:32,688",99_18_train
1694,6780,Monica? Monica!,Rachel,6,2,670,3,1,21,"00:16:13,347","00:16:14,722",670_3_train
1695,475,"Yeah, okay, give that a try!",Monica,0,0,48,2,4,23,"00:02:06,668","00:02:08,961",48_2_test
1696,331,Go back in time and listen to Phoebe!,Phoebe,6,2,33,1,9,2,"00:07:23,901","00:07:28,029",33_1_test
1697,2724,Yeah!,Joey,4,1,274,4,3,15,"0:01:38,765","0:01:39,038",274_4_test
1698,6807,Ok! So let's move on to the Renaissance?,Ross,0,0,671,13,9,21,"00:16:58,976","00:17:01,978",671_13_train
1699,5309,"Cassie, are you finding everything okay in there?",Phoebe,0,0,534,0,7,19,"00:21:14,147","00:21:16,482",534_0_train
1700,4621,Try feeding her again.,Monica,0,0,473,0,9,2,"0:11:23,557","0:11:24,899",473_0_train
1701,4118,Joey? What’s up?,Rachel,0,0,421,6,8,16,"00:13:19,965","00:13:21,925",421_6_train
1702,89,"What?! What is with everybody? It’s Thanksgiving, not...Truth-Day!",Ross,6,2,7,1,6,9,"00:12:54,106","00:12:58,193",7_1_train
1703,8054,You wouldn’t happen to have a very big fork?,Richard,0,0,811,2,7,24,"00:12:35,337","00:12:39,257",811_2_train
1704,9579,What are you doing?,Phoebe,0,0,953,2,9,12,"0:08:16,245","0:08:16,913",953_2_train
1705,967,Yeah???,Monica,0,0,96,1,1,17,"00:14:04,635","00:14:05,760",96_1_train
1706,5111,"Well, why don’t you tell me what you’re supposed to be!",Joey,6,2,518,1,3,19,"00:19:20,033","00:19:22,994",518_1_train
1707,800,Oh sure.,Ross,0,0,74,18,8,3,"0:10:40,648","0:10:42,713",74_18_dev
1708,4844,"Okay, yeah.  Triple A can pick us up.",Phoebe,0,0,494,0,3,17,"00:13:21,091","00:13:27,514",494_0_train
1709,563,What?,Monica,0,0,52,2,3,21,"0:12:58,360","0:12:58,992",52_2_train
1710,1094,"Take whatever you want, just please don’t hurt me.",Chandler,2,2,111,13,7,1,"00:08:27,882","00:08:30,550",111_13_train
1711,2381,"I don’t know, I mean you were a lot bigger, I mean, stronger back then.",Ross,4,1,235,5,6,10,"00:21:24,032","00:21:28,995",235_5_train
1712,8011,"Now Monica, I know you’re upset, but don’t forget.",Chandler,0,0,808,1,7,1,"00:14:59,565","00:15:03,860",808_1_train
1713,9322,What about all the guys that you've got the phone numbers from?    Why don't you just kiss one of them?,Monica,0,0,932,9,9,20,"00:22:30,796","00:22:37,010",932_9_train
1714,1856,"Oh, that's why you got these tickets to that play, to get rid    of us??",Rachel,6,2,184,17,9,20,"00:06:42,473","00:06:45,685",184_17_train
1715,924,"All right, there’s a nuclear holocaust, I’m the last man on Earth. Would you go out with me?",Chandler,0,0,93,0,4,1,"00:08:58,078","00:09:05,126",93_0_train
1716,5611,Saucy!,Monica,4,1,564,3,4,15,"00:13:29,642","00:13:31,518",564_3_train
1717,2577,I wasn't thinking. I was too busy fallin'...,Young Ethan,4,1,255,5,1,22,"00:12:56,442","00:12:59,527",255_5_train
1718,5733,"Or ah, or, let’s say I wanna convey that I’ve just done something evil.",Joey,0,0,577,2,3,7,"00:12:38,758","00:12:45,096",577_2_train
1719,5552,"Then I look down, and I realize there's a phone... there.",Chandler,1,2,559,2,1,1,"00:01:27,378","00:01:31,465",559_2_train
1720,8254,"Hey, hey, hey, her stuff wasn't in it.",Woman,0,0,828,14,1,5,"00:11:30,231","00:11:32,399",828_14_train
1721,3840,"Oh yeah. If you ah, move your hamper, you see what color the tile used to be.  Yeah.",Joey,5,2,388,6,3,5,"00:06:07,658","00:06:14,748",388_6_train
